,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
23,Audi,100,1993,0,172,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,20,16,3105,2000
26,Audi,100,1993,0,172,6,MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,21,16,3105,2000
27,Audi,100,1994,0,172,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Wagon,21,16,3105,2000
28,Audi,100,1994,0,172,6,MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,22,16,3105,2000
29,Audi,100,1994,0,172,6,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,22,17,3105,2000
30,Audi,100,1994,0,172,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,22,16,3105,2000
31,Audi,100,1994,0,172,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,21,16,3105,2000
58,Audi,200,1990,0,162,5,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,20,16,3105,2000
59,Audi,200,1990,0,162,5,MANUAL,all wheel drive,4,Luxury,Midsize,Wagon,22,15,3105,2000
60,Audi,200,1990,0,162,5,MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,23,15,3105,2000
61,Audi,200,1991,0,217,5,MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,3105,2000
62,Audi,200,1991,0,217,5,MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,22,16,3105,2000
63,Audi,200,1991,0,162,5,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,20,16,3105,2000
1018,Audi,A3,2015,0,170,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,33,23,3105,29900
1045,Audi,A3,2016,0,170,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,33,23,3105,30900
1057,Audi,A3,2017,0,186,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Compact,Sedan,35,26,3105,31200
1015,Audi,A3,2015,2,150,4,AUTOMATED_MANUAL,front wheel drive,4,"Diesel,Luxury",Compact,Sedan,43,31,3105,32600
1016,Audi,A3,2015,0,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,33,24,3105,33200
1032,Audi,A3,2016,2,150,4,AUTOMATED_MANUAL,front wheel drive,4,"Diesel,Luxury",Compact,Sedan,43,31,3105,33200
1029,Audi,A3,2016,0,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,33,24,3105,34200
1060,Audi,A3,2017,0,220,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Compact,Sedan,35,26,3105,34200
1025,Audi,A3,2015,0,170,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,35,24,3105,35600
1035,Audi,A3,2016,0,170,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,35,24,3105,36600
1052,Audi,A3,2017,0,186,4,AUTOMATED_MANUAL,front wheel drive,2,Luxury,Compact,Convertible,34,25,3105,37600
1026,Audi,A3,2015,0,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,32,23,3105,38600
1030,Audi,A3,2016,0,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,32,23,3105,39600
1054,Audi,A3,2017,0,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,34,25,3105,40300
1080,Audi,A4,2017,0,190,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,37,27,3105,34900
1067,Audi,A4,2015,0,220,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,32,24,3105,35500
1076,Audi,A4,2016,0,220,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,31,22,3105,35900
1070,Audi,A4,2015,0,220,4,MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,32,22,3105,36400
1073,Audi,A4,2016,0,220,4,MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,32,22,3105,37000
1079,Audi,A4,2017,0,252,4,AUTOMATED_MANUAL,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,33,25,3105,37300
1072,Audi,A4,2015,0,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,22,3105,37600
1075,Audi,A4,2016,0,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,22,3105,38000
1085,Audi,A4,2017,0,252,4,AUTOMATED_MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,24,3105,39400
1062,Audi,A4 allroad,2017,0,252,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Midsize,Wagon,28,23,3105,44000
1093,Audi,A5,2016,0,220,4,MANUAL,all wheel drive,2,Luxury,Midsize,Coupe,32,22,3105,40500
1095,Audi,A5,2017,1,220,4,MANUAL,all wheel drive,2,"Flex Fuel,Luxury",Midsize,Coupe,32,23,3105,41200
1090,Audi,A5,2016,0,220,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,31,22,3105,41500
1097,Audi,A5,2017,1,220,4,AUTOMATIC,all wheel drive,2,"Flex Fuel,Luxury",Midsize,Coupe,22,15,3105,42200
1091,Audi,A5,2016,0,220,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Convertible,29,21,3105,47900
1096,Audi,A5,2017,1,220,4,AUTOMATIC,all wheel drive,2,"Flex Fuel,Luxury",Midsize,Convertible,21,15,3105,48600
1100,Audi,A6,2015,0,220,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,33,25,3105,44800
1108,Audi,A6,2016,0,252,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,3105,46200
1104,Audi,A6,2015,0,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,29,20,3105,46900
1120,Audi,A6,2017,0,252,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,34,24,3105,47600
1113,Audi,A6,2016,0,252,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,32,22,3105,48400
1118,Audi,A6,2017,0,252,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,32,22,3105,49800
1119,Audi,A6,2017,0,252,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,354,24,3105,51600
1114,Audi,A6,2017,0,252,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,22,3105,53800
1103,Audi,A6,2015,0,310,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,27,18,3105,56300
1111,Audi,A6,2016,0,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,30,20,3105,57400
1117,Audi,A6,2017,0,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,21,3105,58600
1098,Audi,A6,2015,2,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,24,3105,58700
1109,Audi,A6,2016,2,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,25,3105,59500
1115,Audi,A6,2017,0,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,22,3105,61600
1116,Audi,A6,2017,0,340,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,22,3105,67600
1121,Audi,A7,2015,0,310,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,28,18,3105,65900
1123,Audi,A7,2015,2,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Large,Sedan,38,24,3105,68300
1126,Audi,A7,2016,0,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,30,20,3105,68300
1129,Audi,A7,2017,0,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,29,21,3105,68800
1125,Audi,A7,2016,2,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Large,Sedan,38,25,3105,70400
1127,Audi,A7,2016,2,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Large,Sedan,35,24,3105,73050
1134,Audi,A8,2016,0,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,28,18,3105,81500
1136,Audi,A8,2017,0,333,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,29,19,3105,82500
1131,Audi,A8,2016,2,240,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Large,Sedan,36,24,3105,85200
1133,Audi,A8,2016,0,450,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,29,18,3105,90500
1135,Audi,A8,2017,0,450,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,29,18,3105,91500
1132,Audi,A8,2016,0,500,12,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,22,14,3105,137900
1378,Audi,allroad,2014,0,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,27,20,3105,40700
1382,Audi,allroad,2015,0,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,42400
1384,Audi,allroad,2016,0,220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,42700
1370,Audi,allroad quattro,2003,0,250,6,MANUAL,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,21,14,3105,39950
1373,Audi,allroad quattro,2004,0,250,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,20,15,3105,39950
1374,Audi,allroad quattro,2004,0,250,6,MANUAL,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,21,14,3105,39950
1375,Audi,allroad quattro,2005,0,250,6,MANUAL,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,21,14,3105,40250
1377,Audi,allroad quattro,2005,0,250,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,20,15,3105,40250
1371,Audi,allroad quattro,2003,0,250,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,20,15,3105,41000
1372,Audi,allroad quattro,2004,0,300,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,19,14,3105,46950
1376,Audi,allroad quattro,2005,0,300,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,19,14,3105,47250
2119,Audi,Cabriolet,1996,0,172,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,22,17,3105,2631
2120,Audi,Cabriolet,1997,0,172,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,22,17,3105,2837
2121,Audi,Cabriolet,1998,0,172,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,22,17,3105,3137
3028,Audi,Coupe,1990,0,164,5,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Luxury,Performance",Compact,2dr Hatchback,22,16,3105,2000
3029,Audi,Coupe,1991,0,164,5,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Luxury,Performance",Compact,2dr Hatchback,22,15,3105,2000
7762,Audi,Q3,2017,0,200,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,28,20,3105,31800
7750,Audi,Q3,2015,0,200,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,20,3105,32500
7756,Audi,Q3,2016,0,200,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,20,3105,33700
7761,Audi,Q3,2017,0,200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,28,20,3105,33900
7753,Audi,Q3,2015,0,200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,28,20,3105,34600
7757,Audi,Q3,2016,0,200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,28,20,3105,35800
7810,Audi,Q5,2015,0,220,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,3105,39300
7814,Audi,Q5,2016,0,220,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,3105,40900
7823,Audi,Q5,2017,1,220,4,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel,Luxury",Midsize,4dr SUV,27,20,3105,40900
7812,Audi,Q5,2015,0,272,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,3105,45400
7817,Audi,Q5,2016,0,272,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,3105,46000
7824,Audi,Q5,2017,0,272,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,3105,46400
7807,Audi,Q5,2015,2,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,31,24,3105,47500
7818,Audi,Q5,2016,2,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,31,24,3105,48100
7808,Audi,Q5,2015,0,245,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,30,24,3105,51900
7816,Audi,Q5,2016,0,245,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,30,24,3105,52500
7876,Audi,Q7,2014,0,280,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,22,16,3105,47700
7883,Audi,Q7,2015,0,280,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,22,16,3105,48300
7874,Audi,Q7,2014,2,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,28,19,3105,52900
7880,Audi,Q7,2015,2,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,28,19,3105,53400
7887,Audi,Q7,2017,0,333,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,25,19,3105,54800
7875,Audi,Q7,2014,0,333,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,22,16,3105,60900
7879,Audi,Q7,2015,0,333,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,22,16,3105,61900
7975,Audi,R8,2014,0,430,8,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,20,11,3105,114900
7985,Audi,R8,2015,0,430,8,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,20,11,3105,115900
7974,Audi,R8,2014,0,430,8,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,23,14,3105,124000
7980,Audi,R8,2015,0,430,8,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,23,14,3105,124900
7969,Audi,R8,2014,0,430,8,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,20,11,3105,128400
7986,Audi,R8,2015,0,430,8,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,20,11,3105,129400
7972,Audi,R8,2014,0,430,8,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,23,14,3105,137500
7979,Audi,R8,2015,0,430,8,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,23,14,3105,138400
7973,Audi,R8,2014,0,525,10,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,19,12,3105,151200
7988,Audi,R8,2015,0,525,10,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,19,12,3105,153900
7976,Audi,R8,2014,0,525,10,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,22,13,3105,160300
7984,Audi,R8,2015,0,525,10,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,22,13,3105,162900
7991,Audi,R8,2017,0,540,10,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,22,14,3105,162900
7968,Audi,R8,2014,0,525,10,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,19,12,3105,164700
7981,Audi,R8,2015,0,525,10,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,19,12,3105,166100
7977,Audi,R8,2014,0,550,10,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,19,12,3105,170545
7990,Audi,R8,2015,0,550,10,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,19,12,3105,173500
7971,Audi,R8,2014,0,525,10,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,22,13,3105,173800
7989,Audi,R8,2015,0,525,10,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,22,13,3105,175100
7970,Audi,R8,2014,0,550,10,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,22,13,3105,179645
7983,Audi,R8,2015,0,550,10,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,22,13,3105,182500
7992,Audi,R8,2017,0,610,10,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,22,14,3105,189900
7987,Audi,R8,2015,0,550,10,MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,19,12,3105,190600
7978,Audi,R8,2015,0,550,10,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Convertible,22,13,3105,199600
7982,Audi,R8,2015,0,570,10,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,High-Performance",Compact,Coupe,22,13,3105,199900
8631,Audi,RS 4,2007,0,420,8,MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,20,13,3105,66000
8633,Audi,RS 4,2008,0,420,8,MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,20,13,3105,66910
8632,Audi,RS 4,2008,0,420,8,MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,19,12,3105,81900
8635,Audi,RS 5,2013,0,450,8,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,23,16,3105,68900
8636,Audi,RS 5,2014,0,450,8,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,23,16,3105,69600
8639,Audi,RS 5,2015,0,450,8,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,23,16,3105,70900
8634,Audi,RS 5,2013,0,450,8,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,23,16,3105,77900
8637,Audi,RS 5,2014,0,450,8,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,22,16,3105,77900
8638,Audi,RS 5,2015,0,450,8,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,22,16,3105,79200
8640,Audi,RS 6,2003,0,450,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,20,14,3105,82700
8641,Audi,RS 7,2015,0,560,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,27,16,3105,106500
8642,Audi,RS 7,2016,0,560,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,15,3105,108900
8643,Audi,RS 7,2017,0,560,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,15,3105,110700
8849,Audi,S3,2015,0,292,4,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,31,23,3105,41100
8851,Audi,S3,2016,0,292,4,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,31,23,3105,42500
8854,Audi,S3,2017,0,292,4,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,28,21,3105,42900
8865,Audi,S4,2014,0,333,6,MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3105,48100
8867,Audi,S4,2015,0,333,6,MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3105,48400
8874,Audi,S4,2016,0,333,6,MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3105,49200
8863,Audi,S4,2014,0,333,6,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,28,18,3105,49500
8870,Audi,S4,2015,0,333,6,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,28,18,3105,49800
8873,Audi,S4,2016,0,333,6,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,28,18,3105,50200
8880,Audi,S5,2016,0,333,6,MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3105,53100
8881,Audi,S5,2017,0,333,6,MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3105,53100
8878,Audi,S5,2016,0,333,6,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Coupe,28,18,3105,54100
8883,Audi,S5,2017,0,333,6,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Coupe,28,18,3105,54100
8877,Audi,S5,2016,0,333,6,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Convertible,26,18,3105,61100
8882,Audi,S5,2017,0,333,6,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Convertible,26,18,3105,61100
8914,Audi,S6,2016,0,450,8,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,27,18,3105,70900
8917,Audi,S6,2017,0,450,8,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,27,18,3105,70900
8913,Audi,S6,2015,0,420,8,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,27,17,3105,75500
8935,Audi,S7,2017,0,450,8,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,27,17,3105,79900
8932,Audi,S7,2015,0,420,8,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,27,17,3105,82500
8933,Audi,S7,2016,0,450,8,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,27,17,3105,82900
8944,Audi,S8,2015,0,520,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,27,17,3105,114900
8945,Audi,S8,2016,0,520,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16,3105,114900
8946,Audi,S8,2016,0,605,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,15,3105,114900
8947,Audi,S8,2017,0,605,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,15,3105,115900
9950,Audi,SQ5,2015,0,354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,24,17,3105,52700
9952,Audi,SQ5,2016,0,354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,24,17,3105,53300
9955,Audi,SQ5,2017,0,354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,24,17,3105,53300
10894,Audi,TT,2015,0,211,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Coupe,31,22,3105,40350
10895,Audi,TT,2016,0,220,4,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,Performance",Compact,Coupe,30,23,3105,42900
10893,Audi,TT,2015,0,211,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,31,22,3105,43350
10898,Audi,TT,2017,0,220,4,AUTOMATED_MANUAL,all wheel drive,2,"Luxury,Performance",Compact,Coupe,30,23,3105,43500
10896,Audi,TT,2016,0,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,30,23,3105,46400
10897,Audi,TT,2017,0,220,4,AUTOMATED_MANUAL,all wheel drive,2,Luxury,Compact,Convertible,30,23,3105,47000
10891,Audi,TT RS,2012,0,360,5,MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,25,18,3105,56850
10892,Audi,TT RS,2013,0,360,5,MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,25,18,3105,57200
10900,Audi,TTS,2015,0,265,4,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Coupe,31,22,3105,48700
10899,Audi,TTS,2015,0,265,4,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Convertible,31,22,3105,51700
10901,Audi,TTS,2016,0,292,4,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Coupe,27,23,3105,51900
10902,Audi,TTS,2017,0,292,4,AUTOMATED_MANUAL,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,27,23,3105,52500
11178,Audi,V8,1992,0,276,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,18,13,3105,2000
11179,Audi,V8,1993,0,276,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,18,13,3105,2149
11180,Audi,V8,1994,0,276,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,18,13,3105,2239
1452,Bentley,Arnage,2007,0,450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,15,10,520,221990
1457,Bentley,Arnage,2008,0,450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,15,10,520,221990
1459,Bentley,Arnage,2009,0,450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,14,10,520,224990
1453,Bentley,Arnage,2007,0,500,8,AUTOMATIC,rear wheel drive,4,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,15,10,520,242990
